Price,Close,High,Low,Open,Volume,Return,Volatility
Ticker,SPY,SPY,SPY,SPY,SPY,,
Date,,,,,,,
2018-06-04,244.30979919433594,244.56753630218464,243.74103092234867,243.98097622311025,45385200,0.004751190354792323,0.006354502646524102
2018-06-05,244.48760986328125,244.86975409893392,243.6699730802989,244.44315745716096,51135000,0.0007278081744230835,0.00634438726806637
2018-06-06,246.5316619873047,246.6383043676994,244.4787147997166,245.10083151423686,62732200,0.008360555061119435,0.006511537998989564
2018-06-07,246.50503540039062,247.31377639217663,245.58965201349739,247.02050980563175,72969400,-0.00010800473537320165,0.006263823124215581
2018-06-08,247.2337188720703,247.2870400532925,245.873974507587,246.04283395534353,72139700,0.00295605917540831,0.005997364306039622
2018-06-11,247.5625762939453,248.28243946222057,247.34039563406623,247.45593391666935,58892500,0.0013301479400760208,0.005980800981453178
2018-06-12,247.88250732421875,248.24685970522253,247.23373009435488,247.98025378701,72329000,0.001292323884582558,0.00597944315219833
2018-06-13,247.0915985107422,248.38025741686207,246.88718250334594,248.1225202113046,79070600,-0.0031906600510623884,0.005773365579975598
2018-06-14,247.7136993408203,248.24691128804062,247.1182431708701,247.96254062341168,77097600,0.0025176931705797045,0.005740584445849823
2018-06-15,247.3976287841797,247.73686418012312,245.8086002795867,246.92449184863926,120041600,-0.0012759510575381938,0.005749442069506646
2018-06-18,246.88885498046875,247.0138479531994,245.45159925479794,245.93364495215974,52917600,-0.0020565023448739783,0.005735377608750034
2018-06-19,245.9425506591797,246.16572901730962,244.18390410737777,244.60348051040012,97531500,-0.003832916319223556,0.005637484906094715
2018-06-20,246.36219787597656,247.031733142816,246.02296231515768,246.63000108532842,53785500,0.0017062814696853223,0.005583759842280816
2018-06-21,244.817626953125,246.37096624174694,244.31770980655094,246.35309454429992,71061400,-0.006269512677546163,0.005783022402124038
2018-06-22,245.26406860351562,246.2014340111988,245.04089025551258,246.08537691128512,54898500,0.0018235682452558688,0.005761483424453626
2018-06-25,241.9253692626953,244.26427437779512,240.22921898592836,244.1035924790757,137854200,-0.013612672087803923,0.006558922262817451
2018-06-26,242.46096801757812,243.31796526447116,241.73787233372286,242.49668418220529,68547400,0.0022139007435024727,0.005981053137751291
2018-06-27,240.4523162841797,244.48737031532292,240.3005430464897,243.05011507791994,105110700,-0.00828443336600393,0.005515157608954147
2018-06-28,241.82717895507812,242.594899506834,239.68464470836813,240.39883187175636,76650500,0.005717818368917493,0.005499622813757077
2018-06-29,242.1752471923828,244.29990906722716,242.0591901119751,242.92512304642563,97592500,0.0014393263768310849,0.005029839099511605
2018-07-02,242.69297790527344,242.85368697333251,240.35407386882528,240.5951238491926,63554800,0.002137834972371744,0.004927633634686453
2018-07-03,241.83604431152344,243.6929033607724,241.4075593335812,243.5946907243608,42187100,-0.0035309369110979594,0.004971773675322716
2018-07-05,243.8090362548828,243.87153275506233,241.8897071641468,242.96991040395437,56925900,0.008158386600211953,0.004952909028129246
2018-07-06,245.87110900878906,246.24603333836018,243.45183635113958,243.8357237750595,66493700,0.008457737192933745,0.005347194871661795
2018-07-09,248.0849609375,248.13852154313867,246.8351680668624,246.8797928237475,50550400,0.009004115764702503,0.005690050417924437
2018-07-10,248.977783203125,249.07599585215777,248.24575161380167,248.54036231744672,51966800,0.003598856868433531,0.005736458518548648
2018-07-11,247.15667724609375,248.21010001202245,246.85315788759135,247.41557182143242,77054700,-0.007314331156790477,0.005975978445246798
2018-07-12,249.39735412597656,249.45091475392096,247.81726111471156,248.4242997270498,60124700,0.009065815679548672,0.0062669099907014
2018-07-13,249.59373474121094,249.89725402617813,248.76351782261386,249.21881037179003,48216000,0.0007874206040501264,0.0062492642308716985
2018-07-16,249.37062072753906,249.7812613668532,248.9242639150583,249.63845116110218,48201000,-0.0008939087109025579,0.006244464428423879
2018-07-17,250.3792724609375,250.77206844867538,248.54028544718503,248.5938460597452,52315500,0.004044789760941692,0.006266323842282168
2018-07-18,250.90603637695312,251.0131576304208,250.0133229401196,250.45967965853637,44593500,0.0021038639134867143,0.006179265257345833
2018-07-19,249.959716796875,250.6203159019351,249.47764400060157,250.23645573242436,61412100,-0.0037716094588350346,0.006267904865155508
2018-07-20,249.6740264892578,250.38821341034702,249.51334464830475,249.75436740973433,82337700,-0.0011429453964749703,0.0060676239592131745
2018-07-23,250.13836669921875,250.34367339557727,249.12066009768355,249.46883148561642,47047600,0.0018597858034741233,0.006067888047037756
2018-07-24,251.39691162109375,252.24499992503596,250.5220702585434,251.55762067682633,68026900,0.005031394977438097,0.0050515009325779615
2018-07-25,253.53945922851562,253.86082287144026,251.1023426292354,251.14696738738314,78882900,0.008522569325159823,0.005262452347946646
2018-07-26,252.9413299560547,253.62870924484898,252.71815167799187,252.81636428692943,57919500,-0.0023591170947550033,0.004783160709882337
2018-07-27,251.22747802734375,253.3699852589754,250.2990482377023,253.27177259452932,76768700,-0.006775689560139075,0.005148934815798131
2018-07-30,249.9151153564453,251.4684278807589,249.38839050122786,251.3077460148195,63742500,-0.005223802273553901,0.005391599847518885
2018-07-31,251.14707946777344,251.76305396838112,250.2990179804043,250.68287825079628,68570500,0.004929530210971977,0.005442481015502426
2018-08-01,250.7274627685547,251.8612261785977,250.0757994475188,251.35237302181224,53853300,-0.0016708006324739344,0.005363204645309105
2018-08-02,252.09336853027344,252.26295902469522,249.20989422985608,249.41522813450783,63426400,0.005447770845029565,0.0052271396609245525
2018-08-03,253.17349243164062,253.22705304912878,252.03972912676397,252.21828268068944,53935400,0.004284618463644696,0.005021819215584532
2018-08-06,254.1019744873047,254.41440240619343,252.81646491452096,253.20926101973006,39400900,0.003667374679498625,0.004734335370445212
2018-08-07,254.94105529785156,255.32494272649618,254.6375360414092,254.77146483278077,43196600,0.003302142032701072,0.004726913236312278
2018-08-08,254.8339080810547,255.23563992731937,254.36970701442615,254.77143886069084,42114600,-0.00042028231455970566,0.0043064090923124205
2018-08-09,254.48583984375,255.28927653198986,254.35193826961896,254.89648041890308,35717000,-0.001365863122084865,0.003965055328733332
2018-08-10,252.78076171875,253.58419843210382,252.06657456197095,253.0396562657983,77076000,-0.0067000903706346815,0.004325092986550948
2018-08-13,251.83447265625,253.6734602054075,251.53986195795085,253.05748573818502,65732900,-0.0037435169356474507,0.004424205902991608
2018-08-14,253.44131469726562,253.68236473765023,252.17367699619237,252.56647304979379,43842000,0.006380548397791896,0.004551669363775123
2018-08-15,251.54881286621094,252.22728385470518,250.10262133259272,252.08444642326143,102925400,-0.00746721912058923,0.0048786049517073726
2018-08-16,253.58412170410156,254.4589904901478,252.95921153643337,252.99492769432914,69967900,0.008091108897314125,0.005094456286178219
2018-08-17,254.47686767578125,254.92322435482293,252.9681799211443,253.37882043769676,65618500,0.00352051211124893,0.005110802257082279
2018-08-20,255.0214385986328,255.28924171036638,254.47686928017478,254.93216181357167,39807500,0.0021399623778195487,0.00511376551468149
2018-08-21,255.61953735351562,256.48547039269846,255.05712358409951,255.53919642123466,67272000,0.002345288138006829,0.005036437922612883
2018-08-22,255.46775817871094,255.99445571759415,254.94103339638184,255.20886371266803,44993300,-0.0005937698517730627,0.00470678477974539
2018-08-23,255.12852478027344,256.1551395587613,254.80713384691302,255.28920662523063,49204900,-0.001327891240976875,0.004680666480058335
2018-08-24,256.6639709472656,256.80680832296804,255.65520071123493,255.70876132169286,57487400,0.006018324169414502,0.004513755707735025
2018-08-27,258.6905517578125,258.7976730332775,257.7085613269541,257.8692432401516,57072400,0.007895852320321417,0.004502626014233316
2018-08-28,258.81549072265625,259.26184743957043,258.3512623012562,259.1546989430114,46943500,0.00048296686521709375,0.0044460987447424325
2018-08-29,260.20806884765625,260.44015576794226,258.78865804429665,259.02968081501746,61485500,0.005380582596164141,0.0044597883558248515
2018-08-30,259.1546936035156,260.100967644401,258.55659087150667,259.72604326625094,61229500,-0.004048203611846324,0.004562790393956465
2018-08-31,259.1636657714844,259.6100225417489,258.2531077677887,258.74408931769756,66140800,3.46208970556372e-05,0.004519753246614599
2018-09-04,258.71728515625,259.0743650908598,257.7085145894739,258.7440654702594,57594400,-0.0017223888769499762,0.004524294063561413
2018-09-05,258.02093505859375,258.56550436150695,257.00325601960617,258.36017048607266,72452400,-0.0026915484105969334,0.004555908241604253
2018-09-06,257.2442932128906,258.4315900320782,256.2087424133647,258.1280707493043,65909900,-0.0030099954700448794,0.004623051976457072
2018-09-07,256.7444152832031,257.7264056095643,255.9498871689571,256.1909372565599,73524800,-0.0019432031841958297,0.0046369723106799874
2018-09-10,257.1907043457031,258.02985701793557,256.99430633212853,257.76202668481704,50210900,0.0017382620066253018,0.004325377251227583
2018-09-11,258.0388488769531,258.48520566604554,256.1909524751373,256.53909660403207,50530500,0.0032977262277331665,0.004214902784658791
2018-09-12,258.10125732421875,258.70829581188633,257.30675667724586,258.0476967072744,59810800,0.00024185678837596036,0.004039662821882528
2018-09-13,259.6278076171875,259.8152970330997,258.8868675351527,259.1725423412055,51034200,0.005914540319542638,0.0036687012685578647
2018-09-14,259.6724548339844,260.02059886212874,258.8868627535735,259.8331366931279,55079900,0.00017196623584592174,0.0033427906830441247
2018-09-17,258.2977294921875,259.65464425009753,258.02099047737335,259.6189553241863,68244000,-0.005294074578205743,0.0035914950884868534
2018-09-18,259.6991882324219,260.2972907923437,258.48508417015915,258.51186447517887,61930400,0.005425749359042609,0.0037308004986125153
2018-09-19,259.9759826660156,260.3955590299135,259.6278113829421,259.7528043286965,49080600,0.001065827103571948,0.003715939210811658
2018-09-20,262.0826721191406,262.40406296764945,259.99372695586936,261.2435469580895,100360600,0.008103400289215967,0.004033209724258214
2018-09-21,261.8432922363281,262.94630993186104,261.68188302237814,262.82972748841803,105479700,-0.0009133754661341253,0.004020110440490465
2018-09-24,260.97357177734375,261.4040239329465,260.3906866312962,261.2605398810789,53409600,-0.003321530414456486,0.003986410100576357
2018-09-25,260.73138427734375,261.53845789547455,260.4892704019376,261.4308517286274,44370000,-0.0009280154245144834,0.003637477492189104
2018-09-26,259.951171875,262.0674991394297,259.52969620904696,260.8748278195219,79739700,-0.002992399263733514,0.0037154445231072693
2018-09-27,260.67767333984375,261.7717153674803,260.1485912546373,260.4265830728511,59249500,0.002794761260753509,0.0035687081760828513
2018-09-28,260.7044982910156,261.20667867745055,260.01400710136227,260.04985758126577,70091400,0.00010290467468188069,0.003433122497548262
2018-10-01,261.6102600097656,262.6863492359766,260.9376939808406,261.9510038096576,62078900,0.0034742849651137053,0.00350434722285029
2018-10-02,261.4576721191406,262.1750645866423,261.0810506520712,261.4576721191406,47258200,-0.0005832641679240913,0.0034758822025028582
2018-10-03,261.6011962890625,262.93735159600226,261.24250000018696,262.51587593071105,64694600,0.000548938452479053,0.0033921959503746455
2018-10-04,259.5565490722656,261.1706957554275,257.9603276218437,261.11689269043995,111545900,-0.007815893985964828,0.0038126082746641737
2018-10-05,258.10394287109375,260.30097545367414,256.6691298858032,259.7808697719818,105951700,-0.0055964921954924085,0.004015635841742307
2018-10-08,258.10394287109375,258.462639275721,256.02346541076156,257.41342424123525,87742200,0.0,0.004001009318998199
2018-10-09,257.7272644042969,259.03651844661414,257.16230463235235,257.7183154677814,74339000,-0.001459406092781057,0.003947253924923263
2018-10-10,249.56680297851562,257.2878745857994,249.19018135871417,257.21611888988895,214731000,-0.03166316704848082,0.008092406907824312
2018-10-11,244.0697021484375,250.10484285988383,242.44655120734797,248.47274298254746,274840500,-0.022026570699594794,0.009070768920157271
2018-10-12,247.45944213867188,248.48172814914594,244.24904535407236,248.1947601099054,183186500,0.013888409582983874,0.009814841860621162
2018-10-15,246.0693817138672,248.43682627183478,245.97970080786476,247.1006437159698,102263700,-0.005617326268866796,0.009820193417761329
2018-10-16,251.449951171875,251.82660009553484,247.56701630785707,248.04229508844276,118255800,0.021866066474960366,0.011110859630053933
2018-10-17,251.49481201171875,252.1225237454972,248.90317835479686,251.48583570929563,110626000,0.00017840862420004377,0.011101616376690852
2018-10-18,247.8629608154297,251.1540621704149,246.58060833210703,250.55322455951924,134557500,-0.014441058116617667,0.011208750294289305
2018-10-19,247.7284393310547,250.46352970546525,247.02897189114395,248.51758769747224,139901600,-0.000542725237899333,0.011212209570907818
2018-10-22,246.6165008544922,248.72385235268422,246.07844260029822,248.4010338202356,82415800,-0.0044885378504183615,0.01121861247496967
2018-10-23,245.36097717285156,246.49089656137042,240.87720482701437,242.9756343676278,146352700,-0.005090996252442137,0.011221353766270186
2018-10-24,237.92689514160156,245.49550482212763,237.37091176619364,245.10987961328368,177806700,-0.03029855080016597,0.012777137860744614
2018-10-25,242.1954803466797,243.746875720904,238.7429968872671,239.77425924657658,138061500,0.017940742691311407,0.013641772751952974
2018-10-26,237.93589782714844,243.0205087037729,235.20978341145334,238.46500715026616,201574600,-0.017587374105553333,0.013960119678890872
2018-10-29,236.61764526367188,242.34792004292308,233.02167808446947,241.04761498312337,160749100,-0.0055403685425988725,0.013835236817802422
2018-10-30,240.1239471435547,240.4378166978318,235.9540441132332,236.44727551760465,157116000,0.014818429436974645,0.01450170659991145
2018-10-31,242.6886749267578,245.02024210215998,242.23132137398812,242.70660016473437,128296300,0.010680849676645732,0.014847218781544871
2018-11-01,245.27127075195312,245.4685577873164,242.4644254897812,243.55846680101953,99495000,0.010641600091041425,0.015144639607143861
2018-11-02,243.818603515625,246.81376037677262,241.75605166625672,246.383308348183,122634100,-0.005922696253313875,0.015148079300781624
2018-11-05,245.16383361816406,245.71981727378403,243.33444597161815,244.3119055221093,65622500,0.005517339871290217,0.015250368324916651
2018-11-06,246.71510314941406,246.87651239759535,245.03817654860737,245.10095593404785,60085900,0.006327481131112034,0.01537606903142691
2018-11-07,251.9969482421875,252.0776528495441,248.47268285365712,248.90313479299658,102752100,0.02140868161433418,0.014557501811171231
2018-11-08,251.5396728515625,252.18533727761735,250.39182802377377,251.1899254110089,65584900,-0.0018146068585939146,0.013573428511852142
2018-11-09,249.08261108398438,250.4097906150501,247.66572323671045,250.22147977800657,98812600,-0.0097680884280551,0.013476271277236516
2018-11-12,244.4283905029297,248.8135059542753,243.90825754653267,248.57139208153805,99673600,-0.0186854496217137,0.01408703120559354
2018-11-13,243.97103881835938,246.90341632239995,243.24466982775505,244.89469490312644,98176600,-0.001871107049509546,0.013091283071966131
2018-11-14,242.3030548095703,246.25771771213653,240.7337345772979,245.85419464390174,125335900,-0.006836811520202213,0.013139898261051369
2018-11-15,244.8318634033203,245.29819318123148,239.44238835561265,241.02963370708392,135101400,0.010436552670528343,0.0130552717281652
2018-11-16,245.4686279296875,246.383307700412,243.2087889940041,243.72892194802944,126668000,0.0026008237551915503,0.01307406805536093
2018-11-19,241.316650390625,245.15475869857715,240.39299431597317,244.85881437718567,103061700,-0.016914493611997594,0.013565760732784002
2018-11-20,236.850830078125,239.43348780845145,235.9809769865467,237.962797069379,136021300,-0.01850605959129248,0.014099927927329422
2018-11-21,237.65786743164062,239.56795889286275,237.6489184960595,238.41113792665666,75563700,0.0034073655272790493,0.012411035015587353
2018-11-23,236.07064819335938,237.47855948185563,235.90923893356168,236.00786880340075,42807900,-0.006678589080320707,0.011742610442546637
2018-11-26,239.88180541992188,240.10599402311806,237.94481260429404,238.33938673526117,79981400,0.016144138442153455,0.01168948681887758
2018-11-27,240.68890380859375,240.68890380859375,238.23180522083328,238.84159171656168,75502400,0.0033645669260284894,0.01161778801482305
2018-11-28,246.2308349609375,246.2308349609375,240.62611941805568,241.76501513110534,127629600,0.023025287267712802,0.012261702941498085
2018-11-29,245.69276428222656,247.10064779932654,244.30277863314456,245.45062309534154,82346400,-0.0021852286647864316,0.012081355502918863
2018-11-30,247.19039916992188,247.75535894467123,245.21755547674675,245.54037399558726,98204200,0.006095559598877642,0.011925926171146087
2018-12-03,250.46359252929688,251.45002823474667,248.85842121933842,251.3424220426582,103176300,0.013241587741136263,0.012154053501511015
2018-12-04,242.34791564941406,250.060010205415,242.03404608548593,249.62955817201836,177986000,-0.032402621067305515,0.014256373243320169
2018-12-06,241.98028564453125,242.0968681345442,235.34430631922456,238.46502253604265,204185400,-0.0015169513791677414,0.014166839446923336
2018-12-07,236.35763549804688,243.2178032663899,235.51468391691392,241.63950628609317,161018900,-0.023235984417110944,0.013987363145861614
2018-12-10,236.80593872070312,237.78339772338117,231.91861634054064,236.17819969997268,151445900,0.00189671563481153,0.014029937197212895
2018-12-11,236.85975646972656,240.21360934420878,235.38011710550055,240.02529857303153,121504400,0.00022726519999527461,0.013950940390653832
2018-12-12,238.0524139404297,241.22693216017808,237.97170932892408,239.8548990310383,97976700,0.005035289609679028,0.013496224149018717
2018-12-13,237.97174072265625,239.8728559114245,236.8507975814697,239.0030029391927,96662700,-0.00033888846761964686,0.013496763889845812
2018-12-14,233.57760620117188,236.77004949184382,233.02162288389778,235.81051577111808,116961100,-0.01846494255217268,0.013995550921921892
2018-12-17,228.99525451660156,233.739080315684,227.35419196151622,232.61813706904562,165492300,-0.01961811219446996,0.014231030098241091
2018-12-18,228.744140625,231.31783535733894,227.1299797803979,230.64526947903704,134515100,-0.0010965899364667742,0.014175050305812056
2018-12-19,225.3185272216797,232.61810819023322,223.60573655282965,228.8248405458802,214992800,-0.014975742740165776,0.014084291856303227
